"","V1","V2"
"310",0.997827110025463,0.00217288997453678
"311",0.890725905698547,0.109274094301453
"312",0.997737512738455,0.00226248726154451
"313",0.985468839502068,0.0145311604979319
"314",0.993449248774138,0.00655075122586183
"315",0.997119540823194,0.00288045917680554
"316",0.99497062739889,0.00502937260110961
"317",0.958294541530595,0.0417054584694045
"318",0.997483252810414,0.00251674718958591
"319",0.997824825481716,0.00217517451828377
"320",0.998349571620669,0.00165042837933081
"321",0.993766940365921,0.00623305963407952
"322",0.994934443235373,0.00506555676462694
"323",0.993074067161403,0.00692593283859654
"324",0.995681317024039,0.00431868297596117
"325",0.993064894616768,0.0069351053832323
"326",0.998306132964315,0.00169386703568554
"327",0.998062931268677,0.00193706873132295
"328",0.998032368090531,0.00196763190946894
"329",0.988216606639368,0.0117833933606321
"330",0.995353661973332,0.00464633802666853
"331",0.996000590044199,0.00399940995580099
"332",0.997423018617414,0.00257698138258584
"333",0.992488401140863,0.0075115988591375
"334",0.943202903605048,0.0567970963949526
"335",0.995673206966416,0.00432679303358342
"336",0.992356650384531,0.00764334961546942
"337",0.99772752168184,0.00227247831815971
"338",0.990882144572271,0.00911785542772878
"339",0.994337952520437,0.00566204747956282
"340",0.997714379357288,0.00228562064271179
"341",0.997319826352642,0.00268017364735756
"342",0.997904081744329,0.0020959182556709
"343",0.998236151452394,0.00176384854760559
"344",0.997601729738931,0.00239827026106904
"345",0.99102759803171,0.00897240196829001
"346",0.899287314724143,0.100712685275858
"347",0.995765063500746,0.00423493649925418
"348",0.991241430433016,0.00875856956698372
"349",0.996395865887302,0.00360413411269828
"350",0.996071530059214,0.00392846994078605
"351",0.991431246506047,0.00856875349395324
"352",0.997999152433798,0.00200084756620185
"353",0.996789157321528,0.00321084267847184
"354",0.993221403097348,0.00677859690265242
"355",0.985967519925231,0.0140324800747692
"356",0.996012650884585,0.00398734911541547
"357",0.998199414364507,0.00180058563549351
"358",0.99547452863081,0.00452547136918948
"359",0.990095972686388,0.00990402731361165
"360",0.995274803960161,0.00472519603983927
"361",0.9946637169468,0.00533628305319975
"362",0.995835292632676,0.00416470736732401
"363",0.996117098857352,0.00388290114264784
"364",0.995139885895425,0.00486011410457504
"365",0.996430525550459,0.00356947444954094
"366",0.998178124610019,0.00182187538998115
"367",0.00335447686873293,0.996645523131267
"368",0.995112129479197,0.00488787052080269
"369",0.994710982242669,0.00528901775733115
"370",0.998290462621722,0.00170953737827831
"371",0.996713074797425,0.00328692520257442
"372",0.995061192313953,0.00493880768604735
"373",0.996598088261698,0.0034019117383021
"374",0.996372689473554,0.00362731052644596
"375",0.992476066548964,0.00752393345103624
"376",0.994417987065928,0.00558201293407165
"377",0.99771387537418,0.00228612462581965
"378",0.995345010849722,0.00465498915027778
"379",0.996537474076915,0.00346252592308473
"380",0.997303281814221,0.00269671818577876
"381",0.988680270717365,0.0113197292826352
"382",0.995126026373416,0.00487397362658374
"383",0.995336848667136,0.00466315133286437
"384",0.997882201174386,0.00211779882561449
