"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5037",0.582578041386839,7.0577836243104,3.9293917057782,0.000390581553503713,0.000915191828607376,-0.973323849930128
"51347",-0.257064990250959,4.44069937013083,-2.29510245122141,0.0279455502908898,0.0437947175894988,-4.88375073874842
"64426",-0.0101663299714705,5.62977361216326,-0.0965652344370079,0.923631883223761,0.939510189378493,-7.52331274856115
"26353",0.406088550046675,8.05037791587843,2.31333260634209,0.0268072644100822,0.042153878661099,-4.90958592863311
"160777",2.94447107490161,0.686134286273256,5.08429126050524,1.2964010604493e-05,4.18844015897418e-05,2.94987679235065
"5564",1.53904736506563,5.36775673876563,7.78723659096967,4.25875547113023e-09,3.45060392054846e-08,10.3834072830562
"11113",-1.17213293502867,2.48171304732544,-3.99845047599059,0.000320349218702122,0.000763749660771841,-0.487358251904905
"92558",2.2171016030719,1.182825107777,5.46151640652694,4.16572755026933e-06,1.51740149560688e-05,3.99887447040538
"11021",0.0476215722231315,5.2753090316996,0.25226193728562,0.802339297757742,0.838162720113307,-7.46909901544977
"10985",-0.0564571988183591,7.57317795763022,-0.456770613389568,0.650706274112012,0.705387473617223,-7.39997377357127
"6175",0.28759938901194,7.72774100745803,1.66113757777771,0.105771572719128,0.145236421749837,-6.11478509741803
"100506649",1.54466256013758,0.147458480500867,5.1786003542796,9.76447406390761e-06,3.26447593091508e-05,3.27948326737096
"5829",-0.428165114954959,7.33199313488472,-2.67445410648331,0.0113715042279555,0.0194491840707232,-4.18893280914506
"23409",0.0373122417189875,2.2663499036855,0.218504128290725,0.828327063418346,0.859417087246381,-7.02061507424208
"4440",1.32666500281655,3.59902807631604,6.97638556540342,4.48855557257248e-08,2.71761637393934e-07,8.16191496829852
"1337",-0.246994862895006,7.06232895595652,-1.54872910231702,0.130595768616942,0.17461955465739,-6.34338269546488
"51499",-0.673190976759103,4.99408397896841,-2.99158595842019,0.00510333479711951,0.00943994974292136,-3.33790867363408
"283459",0.557356245376383,4.94882458174162,3.50702984595967,0.00128231432966948,0.00270180383851344,-2.0899543534078
"8683",-0.877593653408693,4.13528432276093,-5.91333492401128,1.06799730587308e-06,4.48869917358908e-06,5.01482582751941
"8655",0.488770341622423,7.18002074533403,3.27204407743354,0.002433166592324,0.00483426008540132,-2.73329618798823
"100506668",-0.469513948260256,2.2284280376867,-2.55959087464737,0.0150384879497348,0.0250332607477624,-3.9904835892891
